stock_id,stock_name,episode_start_date,confirmation_date,confirmation_unit,dataset,normal_subregime,return_day0_to_day3,market_excess_return_day0_to_day3,sector_excess_return_day0_to_day3,positive_days_count_3d,market_outperform_days_count_3d,momentum_rank_change_day0_to_day3,day3_momentum_rank,rs_change_day0_to_day3,day3_rs_market_pct,rs_positive_days_3d,institution_buy_days_day1_to_day3,institution_flow_day1_to_day3,institution_flow_acceleration_day3,volume_confirmation_day1_to_day3,volume_without_price_progress_day1_to_day3,trend_efficiency_day0_to_day3,max_drawdown_day0_to_day3,day3_top120_status,day3_source_count,day3_source_combination,breakout_hold_day3,reacceleration_by_day3,episode_return_day0_to_day10,episode_outcome,entry_close,future_trade_date_10d,promotion_reference_close,promotion_return_next_10d,promotion_outcome,promotion_maturity_date,pre_confirmation_return,price_move_before_confirmation,remaining_return_to_episode_day10,maximum_remaining_upside_10d,maximum_remaining_downside_10d,promotion_delay_sessions,feature_as_of_date,max_source_date,point_in_time_valid,data_status,date_split,D0_A_PASS,D0_B_PASS,D0_C_PASS,d3_relative_pass,d3_rs_health_pass,d3_rank_health_pass,D3_A_PASS,d3_flow_pass,D3_B_PASS,d3_controlled_pass,D3_C_PASS,day3_promotion_state,bundle_thresholds
5880,合庫金,2026-06-25,2026-06-30,DAY3,A,RANGE_NORMAL,-0.9960159362549792,-0.7163720644012717,-0.5105790430510959,1,1,,,3.1832744982744288,84.79827089337176,2,3,156991180.75,-797377739.8999999,0,0,0.45454545454545103,-1.5936254980079778,False,0,,True,False,0.1992031872509736,NEUTRAL,25.1,2026-07-09,24.85,2.012072434607637,PROMOTION_NEUTRAL,2026-07-15,-0.9960159362549792,-0.9960159362549792,1.2072434607645732,3.420523138832987,-1.8108651911468931,3,2026-06-30,2026-06-30,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,False,False,False,False,True,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
8464,億豐,2026-06-25,2026-06-30,DAY3,A,RANGE_NORMAL,-2.672292545710264,-2.3926486738565567,-2.072052449671846,0,1,,,-8.061320744916259,81.05187319884726,0,0,-63559541.0,-191146451.0,0,1,1.0,-2.672292545710264,False,0,,False,False,1.265822784810133,NEUTRAL,355.5,2026-07-09,346.0,1.7341040462427681,PROMOTION_NEUTRAL,2026-07-15,-2.672292545710264,-2.672292545710264,4.046242774566466,9.97109826589595,-0.43352601156069204,3,2026-06-30,2026-06-30,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,True,True,False,False,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
1776,展宇,2026-06-25,2026-06-30,DAY3,A,RANGE_NORMAL,2.506265664160412,2.7859095360141195,2.9917025573643063,1,2,-54.0,107.0,8.011454656142163,88.11239193083574,2,0,-977685.1000000003,-1249561.6000000003,1,1,0.38461538461538547,-2.0050125313283096,True,1,A,True,False,-2.0050125313283096,NEUTRAL,19.95,2026-07-09,20.45,-8.312958435207818,PROMOTION_LOSER,2026-07-15,2.506265664160412,2.506265664160412,-4.400977995110022,3.4229828850855792,-11.24694376528118,3,2026-06-30,2026-06-30,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,False,False,False,True,True,True,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
1725,元禎,2026-06-25,2026-06-30,DAY3,A,RANGE_NORMAL,-0.8559201141226769,-0.5762762422689693,-0.3704832209187825,1,2,-153.0,210.0,-3.5924880892769124,82.78097982708934,1,1,-4107800.0,-4042414.1499999985,0,0,0.1999999999999981,-1.2838801711840153,False,1,A,False,False,-9.843081312410828,LOSER,35.05,2026-07-09,34.75,-13.093525179856114,PROMOTION_LOSER,2026-07-15,-0.8559201141226769,-0.8559201141226769,-9.064748201438844,5.323741007194238,-16.834532374100718,3,2026-06-30,2026-06-30,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,False,False,False,False,False,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
2458,義隆,2026-06-25,2026-06-30,DAY3,A,RANGE_NORMAL,5.000000000000004,5.279643871853712,7.8391167192429005,2,2,,,10.605634036929999,89.98559077809799,3,2,294108546.0,-55346020.0,2,1,0.36,-4.444444444444439,False,0,,True,False,1.9444444444444375,NEUTRAL,180.0,2026-07-09,189.0,-5.555555555555558,PROMOTION_NEUTRAL,2026-07-15,5.000000000000004,5.000000000000004,-2.910052910052907,3.9682539682539764,-8.201058201058197,3,2026-06-30,2026-06-30,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,True,True,False,True,True,False,True,True,True,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
2103,台橡,2026-06-25,2026-06-30,DAY3,A,RANGE_NORMAL,-3.4965034965035002,-3.2168596246497927,-3.011066603299606,2,1,-59.0,144.0,-6.835342174867904,80.61959654178675,1,2,-6287779.0,-61563205.55,0,0,0.4545454545454549,-5.594405594405593,False,1,A,False,False,7.459207459207473,NEUTRAL,21.45,2026-07-09,20.7,23.67149758454108,PROMOTION_WINNER,2026-07-15,-3.4965034965035002,-3.4965034965035002,11.352657004830924,24.87922705314012,-1.6908212560386326,3,2026-06-30,2026-06-30,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,True,False,False,False,False,True,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00674R,期元大S&P黃金反1,2026-06-25,2026-06-30,DAY3,A,RANGE_NORMAL,0.1946787800129801,0.47432265186668765,,1,1,81.0,11.0,4.188855344709722,90.05763688760807,2,1,4922596.3100000005,19300670.130000003,0,0,0.05882352941176348,-1.5574302401038298,True,1,A,True,True,-1.9792342634652793,NEUTRAL,30.82,2026-07-09,30.88,-1.1010362694300557,PROMOTION_NEUTRAL,2026-07-15,0.1946787800129801,0.1946787800129801,-2.169689119170981,0.2590673575129543,-5.148963730569944,3,2026-06-30,2026-06-30,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,True,False,False,True,True,True,True,True,True,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
1313,聯成,2026-06-25,2026-06-30,DAY3,A,RANGE_NORMAL,-0.7968127490039945,-0.5171688771502869,-0.3113758558001001,1,1,17.0,77.0,-1.8676408561176316,90.4178674351585,0,1,-33063082.749999996,30026358.49999999,0,1,0.16666666666666863,-2.788844621513953,True,1,A,True,False,-0.3984063745020028,NEUTRAL,12.55,2026-07-09,12.45,1.6064257028112428,PROMOTION_NEUTRAL,2026-07-15,-0.7968127490039945,-0.7968127490039945,0.40160642570281624,16.465863453815267,-2.8112449799196804,3,2026-06-30,2026-06-30,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,True,False,False,False,True,True,True,True,True,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
3591,艾笛森,2026-06-25,2026-06-30,DAY3,A,RANGE_NORMAL,-4.220183486238527,-3.9405396143848197,-2.573471164031738,0,1,,,-14.534042955479975,58.71757925072046,1,3,10169208.55,5039821.550000023,0,0,1.0,-4.220183486238527,False,0,,False,False,-6.238532110091743,LOSER,27.25,2026-07-09,26.1,-7.471264367816099,PROMOTION_LOSER,2026-07-15,-4.220183486238527,-4.220183486238527,-2.1072796934865967,10.727969348658984,-11.30268199233717,3,2026-06-30,2026-06-30,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,True,True,False,False,False,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
6582,申豐,2026-06-25,2026-06-30,DAY3,A,RANGE_NORMAL,0.3039513677811634,0.5835952396348709,0.7893882609850578,1,1,-34.0,147.0,1.0980928298797608,76.94524495677233,1,2,371900.0,-2024024.9999999995,1,0,0.09090909090909208,-1.4925373134328401,False,1,A,True,False,-0.3039513677811634,NEUTRAL,32.9,2026-07-09,33.0,-0.7575757575757569,PROMOTION_NEUTRAL,2026-07-15,0.3039513677811634,0.3039513677811634,-0.60606060606061,3.0303030303030276,-3.9393939393939426,3,2026-06-30,2026-06-30,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,True,False,False,True,True,True,True,True,True,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
2107,厚生,2026-06-25,2026-06-30,DAY3,A,RANGE_NORMAL,-1.3513513513513487,-1.0717074794976411,-0.8659144581474543,1,1,-229.0,344.0,-16.401112429330404,48.34293948126801,0,0,-5764284.0,-17022188.0,0,1,0.5384615384615334,-1.9305019305019266,False,1,A,False,False,-1.1583011583011449,NEUTRAL,25.9,2026-07-09,25.55,1.7612524461839474,PROMOTION_NEUTRAL,2026-07-15,-1.3513513513513487,-1.3513513513513487,0.1956947162426559,2.544031311154593,-0.195694716242667,3,2026-06-30,2026-06-30,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,True,True,False,False,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
4414,如興,2026-06-25,2026-06-30,DAY3,A,RANGE_NORMAL,-1.2790697674418539,-0.9994258955881463,-1.036035525312201,2,2,,,-2.151150348335406,83.64553314121038,1,2,-174048.5600000003,-2740704.5200000005,0,0,0.3333333333333333,-2.5581395348837077,False,0,,False,False,1.5116279069767424,NEUTRAL,8.6,2026-07-09,8.49,1.0600706713780994,PROMOTION_NEUTRAL,2026-07-15,-1.2790697674418539,-1.2790697674418539,2.8268551236749095,11.778563015312127,-1.0600706713780883,3,2026-06-30,2026-06-30,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,True,True,False,False,False,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
2345,智邦,2026-07-01,2026-07-06,DAY3,A,RANGE_NORMAL,-0.5639097744360888,0.41994802429586864,-2.3631571254237205,1,1,,,-9.189764891532306,77.36121124729632,1,0,-1337380945.0,-3919600165.0,1,0,0.07692307692307693,-3.8181818181818206,False,0,,True,False,-12.781954887218047,LOSER,2660.0,2026-07-16,2645.0,-16.06805293005671,PROMOTION_LOSER,2026-07-21,-0.5639097744360888,-0.5639097744360888,-12.287334593572774,2.07939508506616,-24.38563327032136,3,2026-07-06,2026-07-06,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,True,True,True,True,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
9935,慶豐富,2026-07-01,2026-07-06,DAY3,A,RANGE_NORMAL,-4.060913705583758,-3.0770559068518004,-7.210520004796351,2,2,,,-36.979159335655275,35.544340302811825,2,2,10631856.2,-1071003.6000000015,2,1,0.3333333333333333,-7.804878048780495,False,0,,False,False,-4.822335025380708,NEUTRAL,19.7,2026-07-16,18.9,2.910052910052907,PROMOTION_NEUTRAL,2026-07-21,-4.060913705583758,-4.060913705583758,-0.7936507936507908,3.4391534391534417,-3.4391534391534306,3,2026-07-06,2026-07-06,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,True,True,False,False,False,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
8466,美吉吉-KY,2026-07-01,2026-07-06,DAY3,A,RANGE_NORMAL,-1.1428571428571344,-0.1589993441251769,-2.0555514759277416,1,1,,,-10.483776374046585,74.76568132660418,0,1,-363187.5,-1772237.5,1,1,0.4000000000000014,-1.4285714285714235,False,0,,True,False,1.4285714285714235,NEUTRAL,17.5,2026-07-16,17.3,0.8670520231213841,PROMOTION_NEUTRAL,2026-07-21,-1.1428571428571344,-1.1428571428571344,2.6011560693641522,6.647398843930619,-5.491329479768781,3,2026-07-06,2026-07-06,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,True,True,True,False,False,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
2528,皇普,2026-07-01,2026-07-06,DAY3,A,RANGE_NORMAL,0.6696428571428603,1.6535006558748178,-0.8777796341431277,1,1,,,-60.74508620226763,27.61355443403028,0,1,-3119326.75,-18722336.75,1,0,0.1428571428571448,-1.9565217391304346,False,0,,False,False,-0.6696428571428492,NEUTRAL,22.4,2026-07-16,22.55,-1.7738359201773912,PROMOTION_NEUTRAL,2026-07-21,0.6696428571428603,0.6696428571428603,-1.3303769401330379,0.44345898004434225,-5.986696230598676,3,2026-07-06,2026-07-06,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,True,True,False,True,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00938,凱基優選30,2026-07-01,2026-07-06,DAY3,A,RANGE_NORMAL,0.9840098400983877,1.967867638830345,,2,2,,,-6.589647386823529,78.37058399423215,1,2,4110642.6099999966,30424916.499999993,0,0,0.30769230769230665,-1.1070110701106972,False,0,,False,False,1.0660106601065866,NEUTRAL,24.39,2026-07-16,24.63,-1.786439301664633,PROMOTION_NEUTRAL,2026-07-21,0.9840098400983877,0.9840098400983877,0.08120178643928888,1.3398294762484886,-3.572878603329266,3,2026-07-06,2026-07-06,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,False,False,False,True,False,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
